"DATE_LOCAL","SITE","YEAR","MONTH","DAY","HR","MIN","MO_DAY","MO_DAY_HR","TEMP_C","TIME","TEMP_categ","TIME_dec","diff_time","diff_temp_c","changeRate_CperH","Streak"
"2018-5-7","NAPL",2018,5,7,17,20,"05-07","05-07_17",13.2009,2018-05-07 17:20:03,"all",1525728003,0.333611111111111,-0.215299999999999,-0.645362198168191,"Increase"
"2018-5-7","NAPL",2018,5,7,17,39,"05-07","05-07_17",13.1659,2018-05-07 17:39:56,"all",1525729196,0.331388888888889,-0.0350000000000001,-0.105616093880973,"Increase"
"2018-5-7","NAPL",2018,5,7,17,59,"05-07","05-07_17",12.8619,2018-05-07 17:59:57,"all",1525730397,0.333611111111111,-0.304,-0.911240632805996,"Increase"
"2018-5-7","NAPL",2018,5,7,18,19,"05-07","05-07_18",12.6303,2018-05-07 18:19:58,"all",1525731598,0.333611111111111,-0.2316,-0.694221482098252,"Increase"
"2018-5-7","NAPL",2018,5,7,18,39,"05-07","05-07_18",12.8749,2018-05-07 18:39:59,"all",1525732799,0.333611111111111,0.2446,0.733189009159035,"Increase"
"2018-5-7","NAPL",2018,5,7,19,0,"05-07","05-07_19",13.1109,2018-05-07 19:00:00,"all",1525734000,0.333611111111111,0.236000000000001,0.707410491257288,"Increase"
"2018-5-7","NAPL",2018,5,7,19,20,"05-07","05-07_19",12.9836,2018-05-07 19:20:00,"all",1525735200,0.333333333333333,-0.127300000000002,-0.381900000000005,"Increase"
"2018-5-7","NAPL",2018,5,7,19,40,"05-07","05-07_19",13.1104,2018-05-07 19:40:01,"all",1525736401,0.333611111111111,0.126800000000001,0.380083263946714,"Increase"
"2018-5-7","NAPL",2018,5,7,20,0,"05-07","05-07_20",13.1961,2018-05-07 20:00:02,"all",1525737602,0.333611111111111,0.0856999999999992,0.256885928393004,"Increase"
"2018-5-9","NAPL",2018,5,9,2,59,"05-09","05-09_2",13.4278,2018-05-09 02:59:57,"all",1525849197,0.333611111111111,0.0597999999999992,0.179250624479598,"Decrease"
"2018-5-9","NAPL",2018,5,9,3,19,"05-09","05-09_3",13.611,2018-05-09 03:19:58,"all",1525850398,0.333611111111111,0.183200000000001,0.549142381348879,"Decrease"
"2018-5-9","NAPL",2018,5,9,3,39,"05-09","05-09_3",13.6504,2018-05-09 03:39:59,"all",1525851599,0.333611111111111,0.0393999999999988,0.118101582014984,"Decrease"
"2018-5-9","NAPL",2018,5,9,4,0,"05-09","05-09_4",13.5667,2018-05-09 04:00:00,"all",1525852800,0.333611111111111,-0.0836999999999986,-0.250890924229804,"Decrease"
"2018-5-9","NAPL",2018,5,9,4,20,"05-09","05-09_4",13.5874,2018-05-09 04:20:00,"all",1525854000,0.333333333333333,0.0206999999999997,0.0620999999999992,"Decrease"
"2018-5-9","NAPL",2018,5,9,4,40,"05-09","05-09_4",13.606,2018-05-09 04:40:01,"all",1525855201,0.333611111111111,0.0185999999999993,0.0557535387177331,"Decrease"
"2018-5-9","NAPL",2018,5,9,5,0,"05-09","05-09_5",13.5247,2018-05-09 05:00:02,"all",1525856402,0.333611111111111,-0.0813000000000006,-0.243696919233973,"Decrease"
"2018-5-9","NAPL",2018,5,9,5,20,"05-09","05-09_5",13.4837,2018-05-09 05:20:03,"all",1525857603,0.333611111111111,-0.0409999999999986,-0.122897585345541,"Decrease"
"2018-5-9","NAPL",2018,5,9,5,39,"05-09","05-09_5",13.6045,2018-05-09 05:39:56,"all",1525858796,0.331388888888889,0.120799999999999,0.364526404023468,"Decrease"
"2018-5-9","NAPL",2018,5,9,5,59,"05-09","05-09_5",13.8442,2018-05-09 05:59:57,"all",1525859997,0.333611111111111,0.239700000000001,0.718501248959203,"Decrease"
"2018-5-9","NAPL",2018,5,9,6,19,"05-09","05-09_6",13.7776,2018-05-09 06:19:58,"all",1525861198,0.333611111111111,-0.0666000000000011,-0.199633638634475,"Decrease"
"2018-5-9","NAPL",2018,5,9,6,39,"05-09","05-09_6",13.0981,2018-05-09 06:39:59,"all",1525862399,0.333611111111111,-0.679499999999999,-2.03680266444629,"targetDOWN"
"2018-5-9","NAPL",2018,5,9,7,0,"05-09","05-09_7",12.3504,2018-05-09 07:00:00,"all",1525863600,0.333611111111111,-0.7477,-2.24123230641132,"targetDOWN"
"2018-5-9","NAPL",2018,5,9,7,20,"05-09","05-09_7",12.2945,2018-05-09 07:20:00,"all",1525864800,0.333333333333333,-0.0559000000000012,-0.167700000000004,"Decrease"
"2018-5-9","NAPL",2018,5,9,7,40,"05-09","05-09_7",12.8784,2018-05-09 07:40:01,"all",1525866001,0.333611111111111,0.5839,1.75024146544546,"Decrease"
"2018-5-9","NAPL",2018,5,9,8,0,"05-09","05-09_8",12.9069,2018-05-09 08:00:02,"all",1525867202,0.333611111111111,0.0285000000000011,0.0854288093255653,"Decrease"
"2018-5-9","NAPL",2018,5,9,8,20,"05-09","05-09_8",12.3623,2018-05-09 08:20:03,"all",1525868403,0.333611111111111,-0.544600000000001,-1.63243963363864,"Decrease"
"2018-5-9","NAPL",2018,5,9,8,39,"05-09","05-09_8",12.3628,2018-05-09 08:39:56,"all",1525869596,0.331388888888889,0.000500000000000611,0.00150880134115859,"Decrease"
"2018-5-9","NAPL",2018,5,9,8,59,"05-09","05-09_8",13.1195,2018-05-09 08:59:57,"all",1525870797,0.333611111111111,0.7567,2.26820982514571,"Decrease"
"2018-5-9","NAPL",2018,5,9,9,19,"05-09","05-09_9",13.3707,2018-05-09 09:19:58,"all",1525871998,0.333611111111111,0.251199999999999,0.752972522897582,"Decrease"
"2018-5-9","NAPL",2018,5,9,9,39,"05-09","05-09_9",12.8356,2018-05-09 09:39:59,"all",1525873199,0.333611111111111,-0.5351,-1.60396336386345,"Decrease"
"2018-5-9","NAPL",2018,5,9,10,0,"05-09","05-09_10",12.4527,2018-05-09 10:00:00,"all",1525874400,0.333611111111111,-0.382899999999999,-1.14774354704413,"Decrease"
"2018-5-9","NAPL",2018,5,9,10,20,"05-09","05-09_10",12.6565,2018-05-09 10:20:00,"all",1525875600,0.333333333333333,0.203799999999999,0.611399999999998,"Decrease"
