FishID,bpm,bpm.SD,temp_mean,Depth.cm,SL.cm,TL.cm,FL.cm,Tank,mass.g,bpm_duration,temp.rate,heart.mass,breakpoint_Cels,breakpoint_bpm,breakpoint_CIh,breakpoint_CIl,HRpeak,Tpeak,temp_ARRH,time_ARRH,TEMP,sizeClass,treatm,BW
r2-3-GRD-GRD,138.9619247,0.1371,25,6.9,15.5,19.3,18.1,3,124.5,0.172,0.167491895,0.069,NA,107.9665179,3.44106,3.38374,155.1635991,26.9,28.89624219,82.92,25,Adult,25,0.1245
r2-3-GRD-GRD,147.2641291,0.0549,26,6.9,15.5,19.3,18.1,3,124.5,0.201,0.167491895,0.069,NA,107.9665179,3.44106,3.38374,155.1635991,26.9,28.89624219,82.92,26,Adult,26,0.1245
r2-3-GRD-GRD,155.1635991,0.0603,26.9,6.9,15.5,19.3,18.1,3,124.5,0.255,0.167491895,0.069,NA,107.9665179,3.44106,3.38374,155.1635991,26.9,28.89624219,82.92,27,Adult,27,0.1245
r2-3-GRD-GRD,129.7288721,0.5164,28,6.9,15.5,19.3,18.1,3,124.5,0.173,0.167491895,0.069,NA,107.9665179,3.44106,3.38374,155.1635991,26.9,28.89624219,82.92,28,Adult,28,0.1245
r2-3-GRD-GRD,87.35744546,0.3974,17.05,6.9,15.5,19.3,18.1,3,124.5,0.257,0.167491895,0.069,NA,107.9665179,3.44106,3.38374,155.1635991,26.9,28.89624219,82.92,17,Adult,17,0.1245
r2-3-GRD-GRD,94.29036786,0.4341,17.9,6.9,15.5,19.3,18.1,3,124.5,0.338,0.167491895,0.069,NA,107.9665179,3.44106,3.38374,155.1635991,26.9,28.89624219,82.92,18,Adult,18,0.1245
r2-3-GRD-GRD,101.2770108,0.6862,19,6.9,15.5,19.3,18.1,3,124.5,0.259,0.167491895,0.069,NA,107.9665179,3.44106,3.38374,155.1635991,26.9,28.89624219,82.92,19,Adult,19,0.1245
r2-3-GRD-GRD,109.7064375,0.4602,19.9,6.9,15.5,19.3,18.1,3,124.5,0.263,0.167491895,0.069,NA,107.9665179,3.44106,3.38374,155.1635991,26.9,28.89624219,82.92,20,Adult,20,0.1245
r2-3-GRD-GRD,115.9020675,0.3631,20.95,6.9,15.5,19.3,18.1,3,124.5,0.255,0.167491895,0.069,NA,107.9665179,3.44106,3.38374,155.1635991,26.9,28.89624219,82.92,21,Adult,21,0.1245
r2-3-GRD-GRD,116.9176849,0.2523,21.9,6.9,15.5,19.3,18.1,3,124.5,0.256,0.167491895,0.069,NA,107.9665179,3.44106,3.38374,155.1635991,26.9,28.89624219,82.92,22,Adult,22,0.1245
r2-3-GRD-GRD,124.5464175,0.1152,23,6.9,15.5,19.3,18.1,3,124.5,0.263,0.167491895,0.069,NA,107.9665179,3.44106,3.38374,155.1635991,26.9,28.89624219,82.92,23,Adult,23,0.1245
r2-3-GRD-GRD,131.912725,0.1364,24.1,6.9,15.5,19.3,18.1,3,124.5,0.253,0.167491895,0.069,NA,107.9665179,3.44106,3.38374,155.1635991,26.9,28.89624219,82.92,24,Adult,24,0.1245
r2-2-RLD-RLD,84.35626984,0.182774583,15.85,6.8,15,18.7,17.5,2,99,0.286,0.167491895,0.056,21.33,131.0604622,3.40565,3.38595,157.0205688,26,28.57465775,81,16,Adult,16,0.099
r2-2-RLD-RLD,148.82503,0.1134,25,6.8,15,18.7,17.5,2,99,0.172,0.167491895,0.056,21.33,131.0604622,3.40565,3.38595,157.0205688,26,28.57465775,81,25,Adult,25,0.099
r2-2-RLD-RLD,157.0205688,0.1864,26,6.8,15,18.7,17.5,2,99,0.201,0.167491895,0.056,21.33,131.0604622,3.40565,3.38595,157.0205688,26,28.57465775,81,26,Adult,26,0.099
r2-2-RLD-RLD,153.7237774,0.2498,26.9,6.8,15,18.7,17.5,2,99,0.255,0.167491895,0.056,21.33,131.0604622,3.40565,3.38595,157.0205688,26,28.57465775,81,27,Adult,27,0.099
r2-2-RLD-RLD,136.6480414,0.4648,28,6.8,15,18.7,17.5,2,99,0.173,0.167491895,0.056,21.33,131.0604622,3.40565,3.38595,157.0205688,26,28.57465775,81,28,Adult,28,0.099
r2-2-RLD-RLD,91.46353912,0.1792,17.05,6.8,15,18.7,17.5,2,99,0.257,0.167491895,0.056,21.33,131.0604622,3.40565,3.38595,157.0205688,26,28.57465775,81,17,Adult,17,0.099
r2-2-RLD-RLD,99.7429909,0.1372,17.9,6.8,15,18.7,17.5,2,99,0.338,0.167491895,0.056,21.33,131.0604622,3.40565,3.38595,157.0205688,26,28.57465775,81,18,Adult,18,0.099
r2-2-RLD-RLD,108.1985202,0.1867,19,6.8,15,18.7,17.5,2,99,0.259,0.167491895,0.056,21.33,131.0604622,3.40565,3.38595,157.0205688,26,28.57465775,81,19,Adult,19,0.099
r2-2-RLD-RLD,117.7487534,0.1294,19.9,6.8,15,18.7,17.5,2,99,0.263,0.167491895,0.056,21.33,131.0604622,3.40565,3.38595,157.0205688,26,28.57465775,81,20,Adult,20,0.099
r2-2-RLD-RLD,126.8127568,0.1727,20.95,6.8,15,18.7,17.5,2,99,0.255,0.167491895,0.056,21.33,131.0604622,3.40565,3.38595,157.0205688,26,28.57465775,81,21,Adult,21,0.099
r2-2-RLD-RLD,134.7106978,0.203,21.9,6.8,15,18.7,17.5,2,99,0.256,0.167491895,0.056,21.33,131.0604622,3.40565,3.38595,157.0205688,26,28.57465775,81,22,Adult,22,0.099
r2-2-RLD-RLD,140.2485572,3.951,23,6.8,15,18.7,17.5,2,99,0.263,0.167491895,0.056,21.33,131.0604622,3.40565,3.38595,157.0205688,26,28.57465775,81,23,Adult,23,0.099
r2-2-RLD-RLD,141.4312783,0.16,24.1,6.8,15,18.7,17.5,2,99,0.253,0.167491895,0.056,21.33,131.0604622,3.40565,3.38595,157.0205688,26,28.57465775,81,24,Adult,24,0.099
r2-1-GLTT,92.931915,0.1544,16,3.2,7.7,9.8,9.2,1,14.47,0.291,0.168374688,0.014,20.23,128.0132469,3.41479,3.40221,140.4645294,25.15,26.34134718,66.627,16,Juvenile,16,0.01447
r2-1-GLTT,140.4645294,0.23,25.15,3.2,7.7,9.8,9.2,1,14.47,0.218,0.168374688,0.014,20.23,128.0132469,3.41479,3.40221,140.4645294,25.15,26.34134718,66.627,25,Juvenile,25,0.01447
r2-1-GLTT,128.5681498,0.4886,26,3.2,7.7,9.8,9.2,1,14.47,0.258,0.168374688,0.014,20.23,128.0132469,3.41479,3.40221,140.4645294,25.15,26.34134718,66.627,26,Juvenile,26,0.01447
r2-1-GLTT,103.1748158,0.2849,17.05,3.2,7.7,9.8,9.2,1,14.47,0.257,0.168374688,0.014,20.23,128.0132469,3.41479,3.40221,140.4645294,25.15,26.34134718,66.627,17,Juvenile,17,0.01447
r2-1-GLTT,109.7763435,0.2032,18.1,3.2,7.7,9.8,9.2,1,14.47,0.287,0.168374688,0.014,20.23,128.0132469,3.41479,3.40221,140.4645294,25.15,26.34134718,66.627,18,Juvenile,18,0.01447
r2-1-GLTT,118.0547891,0.2319,19.1,3.2,7.7,9.8,9.2,1,14.47,0.265,0.168374688,0.014,20.23,128.0132469,3.41479,3.40221,140.4645294,25.15,26.34134718,66.627,19,Juvenile,19,0.01447
r2-1-GLTT,125.1916354,0.3154,20,3.2,7.7,9.8,9.2,1,14.47,0.262,0.168374688,0.014,20.23,128.0132469,3.41479,3.40221,140.4645294,25.15,26.34134718,66.627,20,Juvenile,20,0.01447
r2-1-GLTT,130.6668518,0.3952,21.15,3.2,7.7,9.8,9.2,1,14.47,0.271,0.168374688,0.014,20.23,128.0132469,3.41479,3.40221,140.4645294,25.15,26.34134718,66.627,21,Juvenile,21,0.01447
r2-1-GLTT,132.1532412,0.2647,22.2,3.2,7.7,9.8,9.2,1,14.47,0.255,0.168374688,0.014,20.23,128.0132469,3.41479,3.40221,140.4645294,25.15,26.34134718,66.627,22,Juvenile,22,0.01447
r2-1-GLTT,134.6809586,0.2551,23.1,3.2,7.7,9.8,9.2,1,14.47,0.258,0.168374688,0.014,20.23,128.0132469,3.41479,3.40221,140.4645294,25.15,26.34134718,66.627,23,Juvenile,23,0.01447
r2-1-GLTT,136.7133789,0.2648,24.15,3.2,7.7,9.8,9.2,1,14.47,0.257,0.168374688,0.014,20.23,128.0132469,3.41479,3.40221,140.4645294,25.15,26.34134718,66.627,24,Juvenile,24,0.01447
r2-1-ORD,102.2899254,0.2153,16,3.6,8.3,10.5,9.7,1,17.6,0.291,0.168374688,0.014,20.73,137.3110664,3.40752,3.39788,144.4126888,24.15,24.95747562,58.408,16,Juvenile,16,0.0176
r2-1-ORD,110.3900961,0.3381,17.05,3.6,8.3,10.5,9.7,1,17.6,0.257,0.168374688,0.014,20.73,137.3110664,3.40752,3.39788,144.4126888,24.15,24.95747562,58.408,17,Juvenile,17,0.0176
r2-1-ORD,117.1988091,0.3087,18.1,3.6,8.3,10.5,9.7,1,17.6,0.287,0.168374688,0.014,20.73,137.3110664,3.40752,3.39788,144.4126888,24.15,24.95747562,58.408,18,Juvenile,18,0.0176
r2-1-ORD,124.4956524,0.4471,19.1,3.6,8.3,10.5,9.7,1,17.6,0.265,0.168374688,0.014,20.73,137.3110664,3.40752,3.39788,144.4126888,24.15,24.95747562,58.408,19,Juvenile,19,0.0176
r2-1-ORD,130.9666829,0.3683,20,3.6,8.3,10.5,9.7,1,17.6,0.262,0.168374688,0.014,20.73,137.3110664,3.40752,3.39788,144.4126888,24.15,24.95747562,58.408,20,Juvenile,20,0.0176
r2-1-ORD,137.8416896,0.5348,21.15,3.6,8.3,10.5,9.7,1,17.6,0.271,0.168374688,0.014,20.73,137.3110664,3.40752,3.39788,144.4126888,24.15,24.95747562,58.408,21,Juvenile,21,0.0176
r2-1-ORD,140.7462411,0.5128,22.2,3.6,8.3,10.5,9.7,1,17.6,0.255,0.168374688,0.014,20.73,137.3110664,3.40752,3.39788,144.4126888,24.15,24.95747562,58.408,22,Juvenile,22,0.0176
r2-1-ORD,143.4069362,0.5524,23.1,3.6,8.3,10.5,9.7,1,17.6,0.258,0.168374688,0.014,20.73,137.3110664,3.40752,3.39788,144.4126888,24.15,24.95747562,58.408,23,Juvenile,23,0.0176
r2-1-ORD,144.4126888,0.5579,24.15,3.6,8.3,10.5,9.7,1,17.6,0.257,0.168374688,0.014,20.73,137.3110664,3.40752,3.39788,144.4126888,24.15,24.95747562,58.408,24,Juvenile,24,0.0176
r2-3-OLD-OLD,84.78934002,0.3128,16,7,16,19.8,18.6,3,121,0.291,0.165927038,0.068,21.31,125.4005733,3.40902,3.38298,132.7600768,23,25.70763129,63.98,16,Adult,16,0.121
r2-3-OLD-OLD,108.122398,0.4854,24.8,7,16,19.8,18.6,3,121,0.218,0.165927038,0.068,21.31,125.4005733,3.40902,3.38298,132.7600768,23,25.70763129,63.98,25,Adult,25,0.121
r2-3-OLD-OLD,89.31218962,0.3891,16.95,7,16,19.8,18.6,3,121,0.257,0.165927038,0.068,21.31,125.4005733,3.40902,3.38298,132.7600768,23,25.70763129,63.98,17,Adult,17,0.121
r2-3-OLD-OLD,98.20703153,0.4751,18,7,16,19.8,18.6,3,121,0.287,0.165927038,0.068,21.31,125.4005733,3.40902,3.38298,132.7600768,23,25.70763129,63.98,18,Adult,18,0.121
r2-3-OLD-OLD,106.0739141,0.5227,19,7,16,19.8,18.6,3,121,0.265,0.165927038,0.068,21.31,125.4005733,3.40902,3.38298,132.7600768,23,25.70763129,63.98,19,Adult,19,0.121
r2-3-OLD-OLD,114.2125134,0.8207,20.1,7,16,19.8,18.6,3,121,0.262,0.165927038,0.068,21.31,125.4005733,3.40902,3.38298,132.7600768,23,25.70763129,63.98,20,Adult,20,0.121
r2-3-OLD-OLD,121.8956733,0.9744,20.9,7,16,19.8,18.6,3,121,0.271,0.165927038,0.068,21.31,125.4005733,3.40902,3.38298,132.7600768,23,25.70763129,63.98,21,Adult,21,0.121
r2-3-OLD-OLD,128.3909819,0.8767,22,7,16,19.8,18.6,3,121,0.255,0.165927038,0.068,21.31,125.4005733,3.40902,3.38298,132.7600768,23,25.70763129,63.98,22,Adult,22,0.121
r2-3-OLD-OLD,132.7600768,0.9124,23,7,16,19.8,18.6,3,121,0.258,0.165927038,0.068,21.31,125.4005733,3.40902,3.38298,132.7600768,23,25.70763129,63.98,23,Adult,23,0.121
r2-3-OLD-OLD,128.8447125,0.7728,23.95,7,16,19.8,18.6,3,121,0.257,0.165927038,0.068,21.31,125.4005733,3.40902,3.38298,132.7600768,23,25.70763129,63.98,24,Adult,24,0.121
r2-1-RLTT,87.75404694,0.5204,16,3.7,8.2,10.6,9.7,1,18.32,0.291,0.165927038,0.014,21.25,123.0722373,3.40608,3.38732,123.269341,23,24.22590284,55.05,16,Juvenile,16,0.01832
r2-1-RLTT,93.13181803,0.5533,16.95,3.7,8.2,10.6,9.7,1,18.32,0.257,0.165927038,0.014,21.25,123.0722373,3.40608,3.38732,123.269341,23,24.22590284,55.05,17,Juvenile,17,0.01832
r2-1-RLTT,101.3264144,0.2792,18,3.7,8.2,10.6,9.7,1,18.32,0.287,0.165927038,0.014,21.25,123.0722373,3.40608,3.38732,123.269341,23,24.22590284,55.05,18,Juvenile,18,0.01832
r2-1-RLTT,107.7835353,0.2829,19,3.7,8.2,10.6,9.7,1,18.32,0.265,0.165927038,0.014,21.25,123.0722373,3.40608,3.38732,123.269341,23,24.22590284,55.05,19,Juvenile,19,0.01832
r2-1-RLTT,114.0928187,0.6182,20.1,3.7,8.2,10.6,9.7,1,18.32,0.262,0.165927038,0.014,21.25,123.0722373,3.40608,3.38732,123.269341,23,24.22590284,55.05,20,Juvenile,20,0.01832
r2-1-RLTT,119.6676445,0.4862,20.9,3.7,8.2,10.6,9.7,1,18.32,0.271,0.165927038,0.014,21.25,123.0722373,3.40608,3.38732,123.269341,23,24.22590284,55.05,21,Juvenile,21,0.01832
r2-1-RLTT,123.1554002,0.7174,22,3.7,8.2,10.6,9.7,1,18.32,0.255,0.165927038,0.014,21.25,123.0722373,3.40608,3.38732,123.269341,23,24.22590284,55.05,22,Juvenile,22,0.01832
r2-1-RLTT,123.269341,0.841,23,3.7,8.2,10.6,9.7,1,18.32,0.258,0.165927038,0.014,21.25,123.0722373,3.40608,3.38732,123.269341,23,24.22590284,55.05,23,Juvenile,23,0.01832
r2-1-RLTT,119.2205063,1.1408,23.95,3.7,8.2,10.6,9.7,1,18.32,0.257,0.165927038,0.014,21.25,123.0722373,3.40608,3.38732,123.269341,23,24.22590284,55.05,24,Juvenile,24,0.01832
